epoch,acc,loss,val_acc,val_loss
102,0.78792,0.635496838846,0.7772,0.720857160187
103,0.78694,0.640981604357,0.7381,0.858620019054
104,0.78912,0.634319032745,0.7552,0.745550643921
105,0.78976,0.636081817956,0.7418,0.777595600224
106,0.78952,0.635709036903,0.7388,0.8203679492
107,0.78668,0.638731624308,0.7736,0.709489327335
108,0.7895,0.642663925781,0.721,0.892251110649
109,0.78998,0.636711119146,0.7574,0.757634920025
110,0.78718,0.643800453939,0.7784,0.671575444508
111,0.78706,0.645666188059,0.7631,0.737745628357
112,0.78924,0.644392767591,0.7803,0.700622554398
113,0.78814,0.646938495312,0.7773,0.697007151413
114,0.7876,0.641957873917,0.7475,0.89542843647
115,0.78914,0.644250422621,0.7817,0.693030796909
116,0.78708,0.652054646225,0.7581,0.814810613728
117,0.78808,0.648906959,0.7762,0.693524415684
118,0.78586,0.650058598704,0.7834,0.676400190926
119,0.78548,0.652648930759,0.7287,0.83378545332
120,0.7872,0.650542090788,0.7693,0.720624725437
121,0.78446,0.653747770739,0.753,0.735863796711
122,0.78668,0.65725464817,0.76,0.7422824193
123,0.7829,0.661870154142,0.7191,0.869627077675
124,0.78328,0.657296958208,0.773,0.696670510864
125,0.78198,0.660908924494,0.7651,0.746862882996
126,0.78422,0.660757705126,0.7845,0.677885473299
127,0.78514,0.657132660732,0.7752,0.718228910351
128,0.78382,0.666437971125,0.7565,0.754554131794
129,0.78216,0.667279269047,0.7798,0.696480861568
130,0.78304,0.665154100599,0.7596,0.791467278481
131,0.7847,0.665119295788,0.7252,0.852784219551
132,0.7815,0.673928849926,0.7828,0.700561691189
133,0.78238,0.670802332373,0.7696,0.762266934776
134,0.7818,0.671365136304,0.7448,0.850294981003
135,0.78002,0.673727862129,0.7777,0.683970296621
136,0.78154,0.672743465662,0.7573,0.840738771152
137,0.7801,0.678462742863,0.6965,1.02239654827
138,0.78046,0.677710204668,0.7608,0.786273611259
139,0.7814,0.679062359505,0.7739,0.709206765556
140,0.77806,0.68472416029,0.7472,0.836231357956
141,0.77812,0.687023856373,0.735,0.832243715858
142,0.77826,0.691368877296,0.7632,0.738087667084
143,0.7765,0.689370992041,0.7688,0.72974012928
144,0.77466,0.696358425837,0.7613,0.720838669014
145,0.77576,0.697887407017,0.759,0.768505869627
146,0.77524,0.694705267553,0.7504,0.767134572506
147,0.77406,0.701763479929,0.7521,0.755979532576
148,0.7721,0.701093493681,0.7227,0.890289346695
149,0.77396,0.701867394228,0.7662,0.724346964359
150,0.77344,0.709318153248,0.7538,0.848006826591
151,0.76984,0.713946795959,0.7447,0.782648011494
152,0.7707,0.706444966908,0.7504,0.782677899837
153,0.77006,0.714872848206,0.7431,0.785546803951
154,0.7681,0.713617556791,0.7467,0.774609505081
155,0.76926,0.719287702684,0.755,0.780846804237
156,0.76938,0.716141424289,0.7597,0.766853306198
157,0.76922,0.721787958989,0.7448,0.792453097439
158,0.76914,0.72600651906,0.7643,0.713028848457
159,0.76716,0.727496922188,0.7537,0.775633095741
160,0.76612,0.731726664371,0.7427,0.783770299339
161,0.76432,0.734370855122,0.7639,0.750311573219
162,0.76444,0.740664387035,0.7429,0.826002170658
163,0.76332,0.743869091377,0.748,0.811628605747
164,0.75826,0.757933597088,0.7535,0.799445195293
165,0.75988,0.760713379879,0.7015,0.936768959713
166,0.7581,0.772661116228,0.7568,0.757664504814
167,0.75288,0.778679627075,0.7758,0.719753746414
168,0.75234,0.787331573629,0.7483,0.808736335468
169,0.74788,0.790146514339,0.7544,0.748554287004
170,0.74776,0.798913917189,0.7217,0.919800363255
171,0.74692,0.802647760124,0.736,0.805260383797
172,0.74338,0.80853968379,0.7233,0.854919981766
173,0.74066,0.816917908039,0.7429,0.789407842445
174,0.74174,0.820621878042,0.7202,0.866716508007
175,0.73852,0.834683958473,0.7144,0.859224469948
176,0.73806,0.825856314383,0.7369,0.870856462765
177,0.73562,0.829985461426,0.687,0.910503457928
178,0.73798,0.826352398529,0.7557,0.772424836636
179,0.73362,0.840565011396,0.7346,0.86785420208
180,0.73328,0.840291375246,0.6639,1.00750040493
181,0.72936,0.850926191492,0.7278,0.91277167244
182,0.73182,0.856137721748,0.7194,0.847736325741
183,0.72672,0.860246695805,0.7096,1.00252727947
184,0.7241,0.873353039064,0.7119,0.888795059776
185,0.72328,0.876380822163,0.6519,1.08944029922
186,0.72124,0.882952398243,0.7411,0.800175078964
187,0.71816,0.903212017879,0.6802,1.01800430164
188,0.71564,0.905366314259,0.7091,0.903561127758
189,0.71476,0.919564120026,0.7186,0.923962506962
190,0.71366,0.915334800053,0.6542,1.07246394329
191,0.70958,0.922666282978,0.699,0.920065643501
192,0.70844,0.928082108116,0.7014,0.885714186382
193,0.70174,0.950140489473,0.7108,0.954975062561
194,0.70498,0.950407756672,0.6145,1.27335926971
195,0.69782,0.966349571915,0.6767,1.00573805523
196,0.69568,0.970348327751,0.6693,1.04096706333
197,0.69632,0.97973971983,0.7154,0.886203208637
198,0.6929,0.985779767942,0.7213,0.979390869522
199,0.6874,1.00059245611,0.712,0.993380907631
