epoch,acc,loss,val_acc,val_loss
0,0.33328,1.81499905075,0.4317,1.56195442905
1,0.45824,1.49005301075,0.5159,1.35487103004
2,0.51804,1.34995914093,0.553,1.28166589336
3,0.55816,1.24805239391,0.595,1.14526487217
4,0.59172,1.15898083197,0.6235,1.0772188385
5,0.6159,1.09118593987,0.6482,1.01263360538
6,0.63582,1.03563335918,0.6522,1.00559711876
7,0.653,0.990630602512,0.6766,0.928940856743
8,0.67,0.948790006046,0.6812,0.908872823143
9,0.67996,0.918745932083,0.7004,0.866863687706
10,0.6927,0.882840435934,0.7181,0.834016494656
11,0.70238,0.857867219658,0.7124,0.827676466942
12,0.70712,0.837710956173,0.7254,0.80632083807
13,0.71756,0.813441834221,0.7339,0.779393616199
14,0.72212,0.798891634655,0.7342,0.77318275423
15,0.73012,0.782358407288,0.725,0.794982037449
16,0.73246,0.768096217785,0.7462,0.745535330009
17,0.7395,0.75706427475,0.741,0.744577179909
18,0.74188,0.749239453163,0.7436,0.747498030281
19,0.7448,0.739088111305,0.7504,0.73832479353
20,0.7475,0.732551289997,0.7531,0.729693819332
21,0.7501,0.724238093185,0.7541,0.722624901295
22,0.7528,0.720657108555,0.7522,0.731853812122
23,0.75728,0.709050908108,0.7555,0.713807246399
24,0.75818,0.70471305335,0.7603,0.709940075684
25,0.76246,0.700955553837,0.7676,0.694559545994
26,0.7625,0.699548674059,0.7671,0.691992182827
27,0.76322,0.692735499468,0.7767,0.672364227867
28,0.7649,0.693405512657,0.7686,0.701059535122
29,0.7691,0.681370980735,0.7558,0.730440556145
30,0.76666,0.68551756918,0.7622,0.724945193672
31,0.77214,0.673483207321,0.7769,0.688142135906
32,0.77068,0.675404303188,0.7732,0.692184201717
33,0.77282,0.667981585131,0.7757,0.675310958052
34,0.77464,0.66269361248,0.7594,0.718475666332
35,0.77646,0.662446825533,0.775,0.686514661407
36,0.7784,0.660985594349,0.7771,0.667638456488
37,0.77664,0.658495758877,0.767,0.701812240791
38,0.77978,0.653869333487,0.776,0.68675795455
39,0.77652,0.658365306425,0.7805,0.652604744816
40,0.78126,0.652787443237,0.779,0.665122803497
41,0.78284,0.649598236217,0.7816,0.654794308662
42,0.78444,0.647811516829,0.7779,0.680428874969
43,0.78532,0.643734986992,0.7914,0.643320970821
44,0.7831,0.644292295437,0.7881,0.633108203459
45,0.78648,0.641590810966,0.7778,0.661376079941
46,0.78826,0.636126571217,0.7808,0.658490169239
47,0.78638,0.636611941528,0.7853,0.646335088158
48,0.788,0.635598655081,0.7852,0.668542996597
49,0.791,0.632227511072,0.7723,0.68612282486
50,0.78846,0.632839392691,0.7846,0.653430416393
51,0.78748,0.632731655197,0.7771,0.659319510555
52,0.79256,0.62177342618,0.7831,0.6841628685
53,0.79254,0.626258580346,0.7852,0.657726657963
54,0.78976,0.627072294798,0.788,0.653492783594
55,0.78894,0.631492375984,0.792,0.636999171352
56,0.79198,0.621796042862,0.7649,0.740222220039
57,0.7898,0.626692643394,0.7823,0.656155196762
58,0.79286,0.621654043112,0.7878,0.639662883663
59,0.79476,0.615832122345,0.7849,0.660146480703
60,0.79064,0.620292439661,0.7883,0.670472872257
61,0.7928,0.617540220575,0.7882,0.656107583714
62,0.79388,0.614743422203,0.7901,0.635908599997
63,0.79508,0.617898672438,0.7834,0.672074598122
64,0.79416,0.61521506072,0.7934,0.643149960613
65,0.79498,0.614747606249,0.7865,0.644356600475
66,0.79536,0.615082725158,0.7838,0.660544849014
67,0.79646,0.618339911041,0.7911,0.645917284918
68,0.79686,0.610027580643,0.7856,0.725824912357
69,0.79692,0.607912075043,0.7947,0.659222406578
70,0.79418,0.614161141186,0.7786,0.717203000164
71,0.79532,0.611233285265,0.767,0.776867543221
72,0.79472,0.611686921225,0.7791,0.676343759203
73,0.79704,0.609103659172,0.7762,0.720443049145
74,0.79592,0.608472963428,0.7907,0.662583247614
75,0.79772,0.607004818735,0.7749,0.695567796993
76,0.7973,0.610281157084,0.7921,0.665636740303
77,0.7956,0.608892250566,0.7908,0.694998887634
78,0.79586,0.609582580929,0.7869,0.64838713932
79,0.7964,0.608605108042,0.763,0.755425800514
80,0.79948,0.606518165226,0.7821,0.72539352541
81,0.79732,0.611556783733,0.7832,0.67815513525
82,0.7988,0.608968745565,0.7597,0.736670432663
83,0.79886,0.60873732831,0.7879,0.663151804924
84,0.79512,0.615704573431,0.7804,0.673162049055
85,0.79524,0.611294350195,0.7571,0.788943138599
86,0.79674,0.609109136567,0.7823,0.686628202629
87,0.79672,0.608754403687,0.7779,0.709383220005
88,0.79984,0.603147449875,0.7835,0.680105672932
89,0.7962,0.609879765882,0.7779,0.668656645775
90,0.7971,0.612817098713,0.7756,0.707754765081
91,0.79484,0.610468178911,0.791,0.657576629686
92,0.79992,0.608605162029,0.7734,0.709232694244
93,0.79618,0.615631171646,0.7817,0.718254527664
94,0.80036,0.610725381966,0.7811,0.68239483614
95,0.79682,0.616500195265,0.7769,0.750364204025
96,0.79764,0.611494496188,0.7951,0.747659361553
97,0.79668,0.61489132967,0.7915,0.699496175861
98,0.79688,0.61329947835,0.7904,0.664746282578
99,0.79918,0.610736181879,0.785,0.672354341078
100,0.79694,0.614768761892,0.7821,0.676615532303
101,0.79766,0.613213464098,0.7879,0.700553630161
102,0.79884,0.610370907865,0.7869,0.672906304264
103,0.79692,0.611285722799,0.7678,0.689574156857
104,0.79886,0.611937009993,0.7635,0.74070570817
105,0.79802,0.616742130899,0.7829,0.672255835009
106,0.79586,0.615504145784,0.7679,0.727800128078
107,0.79638,0.619188411837,0.7967,0.6438275352
108,0.79636,0.616833683519,0.786,0.69214741888
109,0.79648,0.619310519896,0.7957,0.640976907206
110,0.79454,0.619242134008,0.7784,0.753823488617
111,0.7959,0.618774449949,0.7878,0.690001424694
112,0.79762,0.619845699644,0.7946,0.652655549717
113,0.79754,0.619422805939,0.7874,0.681875479984
114,0.79542,0.622461675367,0.7803,0.707569320774
115,0.7942,0.626929103928,0.7853,0.691057698488
116,0.79446,0.623999541922,0.7653,0.776879093456
117,0.7967,0.621428352642,0.7807,0.699271157169
118,0.79578,0.618202361126,0.7886,0.704014782906
119,0.7964,0.622278961573,0.7738,0.689090453815
120,0.79506,0.622672923765,0.7598,0.753482605743
121,0.79394,0.628559516859,0.7613,0.800264538002
122,0.79274,0.62868341877,0.7866,0.660690561628
123,0.79202,0.630106914206,0.7731,0.718887120533
124,0.79372,0.626731488199,0.7864,0.675389702988
125,0.79268,0.627826009617,0.7869,0.664228669167
126,0.79206,0.63385701417,0.7863,0.676563563204
127,0.7889,0.635664096289,0.7846,0.679356890678
128,0.79352,0.629248589344,0.7801,0.675580875111
129,0.79308,0.631361020632,0.7821,0.725882119846
130,0.79138,0.633100242605,0.7472,0.802332074356
131,0.79456,0.63391143918,0.7765,0.70854261179
132,0.79334,0.636760757856,0.7844,0.675001676273
133,0.7964,0.632795996771,0.7819,0.668641639233
134,0.79384,0.632982673597,0.7395,0.819058842182
135,0.79066,0.638787548771,0.7823,0.674789562225
136,0.79348,0.635892133455,0.7625,0.826353346825
137,0.7903,0.645718942394,0.7933,0.669074954033
138,0.78954,0.642363193283,0.7537,0.749015260887
139,0.79538,0.63514066061,0.7778,0.743008712244
140,0.78984,0.648057268476,0.7757,0.685968187952
141,0.78836,0.642570198002,0.741,0.816108284855
142,0.78876,0.652174332085,0.7662,0.710201208496
143,0.78882,0.652266767025,0.7716,0.714886236286
144,0.78744,0.653756935773,0.7681,0.739868041801
145,0.78764,0.65087107832,0.7882,0.658646316051
146,0.78964,0.64751278718,0.789,0.662884145164
147,0.78622,0.653588194866,0.7577,0.861822289562
148,0.78544,0.659407326965,0.7679,0.767172811222
149,0.78848,0.651479740438,0.7636,0.729755948639
150,0.78404,0.669010953598,0.7477,0.777693094158
151,0.78536,0.656259988823,0.7838,0.682645102739
152,0.78348,0.670485872326,0.744,0.888064693165
153,0.78296,0.670225595293,0.7718,0.712375701237
154,0.78162,0.66768832098,0.7499,0.852887658787
155,0.78642,0.66538748879,0.7388,0.865802774239
156,0.78064,0.676805089483,0.7449,0.764399072075
157,0.78214,0.67272227108,0.7747,0.679142726231
158,0.7812,0.677051626997,0.7774,0.708779814529
159,0.77892,0.685314013009,0.7674,0.722723355865
160,0.78142,0.675292423964,0.7488,0.750411140347
161,0.77648,0.696023108091,0.7543,0.760555856323
162,0.77426,0.693943258448,0.775,0.708423230553
163,0.77514,0.691775469275,0.7751,0.703622253752
164,0.7745,0.697336823311,0.7852,0.672441398144
165,0.77458,0.70377408576,0.7635,0.732582276821
166,0.77124,0.708742314291,0.7668,0.817825384903
167,0.77014,0.719677885199,0.7718,0.712101490879
168,0.7659,0.725310133448,0.7354,0.826280747604
169,0.76768,0.716817873487,0.7675,0.746675673103
170,0.76456,0.732576265478,0.7512,0.761533454514
171,0.76548,0.728569985247,0.7539,0.813121709442
172,0.76396,0.736855739174,0.753,0.738218414974
173,0.76136,0.748689476337,0.7626,0.851505823135
174,0.76088,0.749682699823,0.7494,0.761337104321
175,0.75922,0.752663371458,0.7262,0.877940994072
176,0.7573,0.749030815449,0.7018,0.957862028503
177,0.7582,0.760753822145,0.7537,0.753432998466
178,0.75668,0.762637573948,0.7438,0.808484476089
179,0.75412,0.777903964939,0.7645,0.780772721004
180,0.75232,0.772448855925,0.6904,1.025610812
181,0.75264,0.778597595367,0.7636,0.763675072193
182,0.748,0.786806193061,0.7295,0.87153585968
183,0.7478,0.791314360199,0.7479,0.785118934917
184,0.74746,0.789393174763,0.7701,0.766134775162
185,0.74324,0.806515674,0.6858,1.10756355858
186,0.74448,0.807539621267,0.7391,0.855484984303
187,0.74306,0.805874670734,0.7706,0.719565785885
188,0.74164,0.817011736555,0.6529,1.07370660629
189,0.73818,0.830799454193,0.7477,0.776868866444
190,0.73862,0.830572709541,0.7723,0.726709525299
191,0.73838,0.828607007322,0.7439,0.83329800148
192,0.73626,0.836707350683,0.7487,0.780054207516
193,0.73102,0.853672059326,0.7506,0.820577535248
194,0.72828,0.853039625788,0.7105,0.94909153347
195,0.729,0.863186337051,0.7149,0.919508890915
196,0.72832,0.867664292545,0.7646,0.74500018034
197,0.72366,0.878212314129,0.6976,0.912870968342
198,0.72402,0.878240144176,0.6713,0.975285956287
199,0.72116,0.88572313365,0.6485,1.1911185936
