epoch,acc,loss,val_acc,val_loss
0,0.312059859155,1.87131927566,0.4429,1.49578233261
1,0.446611662929,1.51393752585,0.5272,1.30010282784
2,0.516981736623,1.35025156281,0.5844,1.15355998363
3,0.556332105095,1.24249743155,0.6101,1.09249530354
4,0.589614706825,1.15776181752,0.6499,0.998215187836
5,0.619573053508,1.0835506714,0.6511,0.989135311127
6,0.6390379686,1.02220543204,0.6916,0.88259528141
7,0.659223806472,0.972090330845,0.7081,0.840293205833
8,0.677206824736,0.924770336356,0.7081,0.832856193638
9,0.691685357257,0.88419050152,0.7283,0.777864421368
10,0.704001121435,0.844920596798,0.7431,0.72732966938
11,0.719961550785,0.807425286116,0.7511,0.715032473278
12,0.729013136815,0.780103609448,0.747,0.736819321728
13,0.739626722204,0.750633515005,0.7606,0.69947365551
14,0.749819769305,0.724026119965,0.7837,0.624301844072
15,0.758130406921,0.698705216596,0.7826,0.621223042011
16,0.765700096123,0.679008306391,0.7865,0.617028551769
17,0.771587632169,0.661933167628,0.7972,0.601102897453
18,0.778676706184,0.644609640249,0.8083,0.565461444521
19,0.784384011535,0.62746287689,0.803,0.579763636684
20,0.78927026594,0.612613586604,0.8033,0.575872549057
21,0.797420698494,0.591022647753,0.8099,0.562086488056
22,0.799423261775,0.579393607995,0.8176,0.544078211117
23,0.803608619032,0.572797596837,0.8186,0.541709193325
24,0.807914130087,0.553748172527,0.8146,0.544609550762
25,0.814262255687,0.546504059593,0.8193,0.536280763435
26,0.817526433835,0.535630118299,0.8227,0.520349496365
27,0.819789330343,0.52655003316,0.8207,0.531878872776
28,0.824955943608,0.510519576871,0.8273,0.507123753691
29,0.824955943608,0.511299350215,0.8226,0.515780623245
30,0.828800865107,0.496930054998,0.8329,0.494246556664
31,0.830943607818,0.492915491995,0.83,0.493279197121
32,0.833326658122,0.48294681769,0.8371,0.482583185863
33,0.838733578981,0.471270881376,0.8368,0.500776207972
34,0.841376962512,0.462803382039,0.8397,0.49737623291
35,0.840515860301,0.464541551911,0.8378,0.487613886833
36,0.843719961551,0.457414208924,0.8388,0.479201787639
37,0.84706424223,0.447869909169,0.8452,0.461857545042
38,0.853111983339,0.434663445794,0.8366,0.476797140408
39,0.851750240308,0.434053363421,0.8444,0.459163783264
40,0.852651393784,0.43297286631,0.842,0.485200368118
41,0.856075776995,0.425798856154,0.8482,0.469954020452
42,0.859119673182,0.414958781422,0.8381,0.487939666653
43,0.855034444088,0.420996519636,0.8507,0.457586438847
44,0.859940724127,0.414512944294,0.8506,0.454312191582
45,0.863345081705,0.404900660178,0.8393,0.51621830411
46,0.863625440564,0.405932547572,0.858,0.455325196981
47,0.867149951938,0.396032941538,0.8465,0.453229559517
48,0.863224927908,0.396708800983,0.8548,0.470961341381
49,0.866809516181,0.391367467812,0.8544,0.444042233562
50,0.869713232938,0.386838136939,0.8552,0.465731491423
51,0.870714514579,0.383249477473,0.8557,0.465337856674
52,0.870974847805,0.382951735066,0.8505,0.461809597301
53,0.874839794938,0.369106077496,0.855,0.445979797578
54,0.872456744633,0.377953738031,0.8561,0.457375376368
55,0.874198974688,0.374367091737,0.8584,0.467032728529
56,0.87678228132,0.36665796568,0.854,0.458041406727
57,0.876161486703,0.364801851155,0.8589,0.435850668573
58,0.877643383531,0.362756794269,0.863,0.440200736833
59,0.879385613585,0.358200645225,0.8544,0.441895880461
60,0.88212912528,0.354369444234,0.8572,0.442512536812
61,0.878384331945,0.359300326008,0.8594,0.447910737324
62,0.883130406921,0.349032922725,0.8539,0.46292366147
63,0.885493431592,0.344801530247,0.8599,0.449873170567
64,0.884452098686,0.345023746141,0.8515,0.485834188652
65,0.885693687921,0.339605205289,0.8628,0.456782441187
66,0.884351970522,0.344541931622,0.8625,0.438054035807
67,0.887015379686,0.336552689661,0.8579,0.445764361334
68,0.887576097405,0.334440620214,0.8623,0.468935402751
69,0.888056712592,0.331152423667,0.8514,0.491631535196
70,0.888297020186,0.330641600966,0.862,0.451057288551
71,0.889298301826,0.327086490064,0.8586,0.46462341876
72,0.891040531881,0.325749738663,0.8662,0.471639359331
73,0.890499839795,0.327151122106,0.8596,0.473767564392
74,0.892282121115,0.32561363752,0.8638,0.450049593306
75,0.892562479974,0.32128814854,0.8678,0.436325701332
76,0.893563761615,0.318045478783,0.8627,0.467769886398
77,0.893984299904,0.31807992567,0.8697,0.422919196486
78,0.891861582826,0.318304481018,0.8645,0.476749061489
79,0.895846683755,0.313244575961,0.8619,0.440629161978
80,0.897809195771,0.307424043282,0.8676,0.428811310387
81,0.89808955463,0.3075088664,0.8649,0.462133700466
82,0.89566645306,0.312225647755,0.8581,0.442359647799
83,0.896507529638,0.308853430493,0.8625,0.451711792326
84,0.89873037488,0.303682555013,0.8559,0.484847987986
85,0.899050785005,0.308021332545,0.8689,0.441032798052
86,0.897869272669,0.304257910781,0.8649,0.435538768244
87,0.899150913169,0.303294884188,0.8599,0.484231165648
88,0.901634091637,0.296241580619,0.8652,0.448273592281
89,0.900672861262,0.297984012395,0.8632,0.450599551964
90,0.900532681833,0.299412760068,0.8667,0.456443298149
91,0.901413809676,0.294222300555,0.87,0.43837990303
92,0.900873117591,0.297966442993,0.8638,0.441705200529
93,0.904437680231,0.288943467576,0.8655,0.449149816036
94,0.902515219481,0.292403793094,0.8695,0.451979173565
95,0.902655398911,0.291850335775,0.8661,0.443832540798
96,0.905238705543,0.284180888817,0.8668,0.450371483469
97,0.903176065364,0.28707317356,0.8666,0.456758604193
98,0.904778115988,0.288735945053,0.8698,0.456257176542
99,0.906440243512,0.278706096767,0.8664,0.467917990398
100,0.906280038449,0.28133551018,0.8663,0.436084168959
101,0.908743191285,0.278409902136,0.8675,0.431607346654
102,0.908603011855,0.278227993323,0.8675,0.430356784964
103,0.90764178148,0.278936195416,0.8705,0.441194625163
104,0.909023550144,0.27529529258,0.8621,0.485024927759
105,0.908883370715,0.277909070602,0.8638,0.471089796305
106,0.907842037808,0.277056363713,0.8665,0.436317039275
107,0.908162447933,0.274812901146,0.8705,0.437688638949
108,0.909664370394,0.271654505365,0.8695,0.463820739031
109,0.911787087472,0.267082749384,0.864,0.470318235064
110,0.909183755207,0.271409183144,0.8675,0.467225838709
111,0.911526754245,0.270409568481,0.8678,0.467597803116
112,0.911046139058,0.26956277063,0.8685,0.444269404936
113,0.913248958667,0.267848556869,0.8681,0.469048420978
114,0.912027395066,0.265227472947,0.8662,0.460407803607
115,0.911446651714,0.268000269141,0.8705,0.4461605515
116,0.912247677027,0.264240588388,0.867,0.429538994718
117,0.913489266261,0.263916917451,0.8712,0.446421015835
118,0.914590676065,0.259479092099,0.8705,0.456892076015
119,0.912307753925,0.266989134842,0.8643,0.48136460743
120,0.914510573534,0.26222126301,0.8646,0.470419946098
121,0.914710829862,0.264522946987,0.8676,0.451226549339
122,0.914830983659,0.261091601243,0.8686,0.473433457899
123,0.914490547901,0.257515366367,0.8688,0.43875435338
124,0.914290291573,0.261068571296,0.8666,0.475721422434
125,0.914230214675,0.256432516468,0.8701,0.478353670979
126,0.915712111503,0.255186826755,0.8667,0.446750909472
127,0.91555190644,0.255954470281,0.8635,0.520286079931
128,0.916653316245,0.253760251096,0.8659,0.423662507582
129,0.917674623518,0.254331110256,0.8702,0.438259137535
130,0.918575776995,0.252295437321,0.864,0.449628647661
131,0.917434315924,0.250877952641,0.8624,0.45853716011
132,0.916673341878,0.251716571706,0.8699,0.424429664469
133,0.917914931112,0.248214194195,0.8646,0.475569827366
134,0.918295418135,0.249283787915,0.867,0.49855666213
135,0.91889618712,0.248422292691,0.8714,0.455651244307
136,0.916913649471,0.249560890145,0.8679,0.481379078913
137,0.918695930791,0.247252252517,0.8652,0.468512362051
138,0.918315443768,0.250392816744,0.8676,0.453619533682
139,0.920958827299,0.242616913232,0.8656,0.426483259368
140,0.918235341237,0.251957981189,0.8738,0.446337137032
141,0.922000160205,0.241949182671,0.8676,0.45293740921
142,0.920698494072,0.244079738292,0.8611,0.44429073391
143,0.92003764819,0.246467638645,0.866,0.473059555244
144,0.919997596924,0.244394355847,0.8685,0.445323372746
145,0.919376802307,0.244824069885,0.8676,0.447124568653
146,0.920578340276,0.24187679548,0.8619,0.468092865849
147,0.921058955463,0.241563350912,0.8622,0.487845521688
148,0.922060237103,0.240581082684,0.8694,0.444685780525
149,0.921239186158,0.242424861938,0.8672,0.420353350639
150,0.917834828581,0.248958393182,0.8719,0.452429820538
151,0.921579621916,0.242370576017,0.8692,0.430062275672
152,0.923321851971,0.236460837778,0.8672,0.463881493711
153,0.922380647228,0.238141691501,0.8699,0.464254213762
154,0.921639698814,0.237178038855,0.8665,0.444726486063
155,0.921058955463,0.240611009308,0.8639,0.432961972809
156,0.922120314002,0.240067643797,0.8685,0.445954159927
157,0.919857417494,0.242621934068,0.8656,0.492507856083
158,0.924723646267,0.232741197584,0.8688,0.448738735151
159,0.922340595963,0.235787163333,0.8707,0.464095510864
160,0.923141621275,0.235323875846,0.8685,0.443428518105
161,0.921880006408,0.242003536713,0.8702,0.48479063282
162,0.924923902595,0.233328891766,0.8645,0.479523970079
163,0.922360621596,0.238456209085,0.8657,0.546273742819
164,0.921119032361,0.240305016378,0.8582,0.480834036112
165,0.9234620314,0.236279722923,0.8619,0.480607183361
166,0.924843800064,0.233013629054,0.8705,0.503409331083
167,0.924443287408,0.23432669563,0.8645,0.466116034746
168,0.922661006088,0.236979514122,0.8629,0.439517243195
169,0.923121595642,0.236656627752,0.8684,0.444829802322
170,0.923582185197,0.235622019251,0.8599,0.45796821928
171,0.925805030439,0.232604199831,0.8672,0.543545677996
172,0.924503364306,0.235471539975,0.8656,0.441200277352
173,0.924963953861,0.227468452992,0.8732,0.458230144405
174,0.925444569048,0.22848762002,0.8743,0.436738603258
175,0.925364466517,0.226281639054,0.868,0.440995477414
176,0.923401954502,0.233018200449,0.8653,0.460200299978
177,0.92666613265,0.228320019018,0.8659,0.49308910265
178,0.925324415252,0.233024988093,0.8627,0.433210731697
179,0.925724927908,0.230942625757,0.8696,0.456176190996
180,0.924723646267,0.234415154972,0.8696,0.464855175877
181,0.925164210189,0.230300943297,0.8677,0.423499094081
182,0.92488385133,0.233873697091,0.8687,0.494228914976
183,0.925184235822,0.229939208743,0.8672,0.490279615307
184,0.92588513297,0.228197074601,0.8682,0.46641489954
185,0.925484620314,0.228704802114,0.8676,0.477346739149
186,0.926906440244,0.225630940117,0.8693,0.497491071963
187,0.925464594681,0.229091303246,0.8658,0.471094159436
188,0.92524431272,0.226551249105,0.8641,0.445859535146
189,0.925644825376,0.230847791377,0.8669,0.511140638399
190,0.927427106697,0.228747832879,0.8653,0.500965754032
191,0.927627363025,0.223263945062,0.8639,0.460751314545
192,0.926586030119,0.228353389307,0.8611,0.443312136197
193,0.924623518103,0.231543267725,0.8644,0.445581883717
194,0.927827619353,0.2243126513,0.8672,0.502245819449
195,0.927387055431,0.226335765932,0.8585,0.478118624806
196,0.924062800384,0.231042946094,0.8659,0.516841861153
197,0.927487183595,0.224235684559,0.8639,0.428268393898
198,0.925985261134,0.229220727112,0.8487,0.474096184635
199,0.925865107337,0.229667190079,0.8644,0.480549429798
200,0.926786286447,0.225881353699,0.8584,0.44625102582
201,0.924523389939,0.234887418672,0.8615,0.485667097497
202,0.926646107017,0.229865695117,0.868,0.494737265253
203,0.92652595322,0.228200976258,0.8692,0.484209024286
204,0.92652595322,0.223188540777,0.8664,0.4329953897
205,0.926606055751,0.231956144554,0.8619,0.522382482576
206,0.927186799103,0.225693842345,0.8615,0.436540485525
207,0.92894905479,0.226815184118,0.8496,0.459523614693
208,0.9273069529,0.223016898273,0.8604,0.438230506039
209,0.926465876322,0.225612943508,0.864,0.485387478685
210,0.927106696572,0.22644596613,0.8696,0.49506471802
211,0.926786286447,0.230369141708,0.85,0.45754356029
212,0.929109259853,0.222577153619,0.8693,0.494409384394
213,0.92666613265,0.229277129721,0.868,0.502002592587
214,0.92794777315,0.225949107837,0.8626,0.537179669046
215,0.926425825056,0.223310816378,0.8643,0.466633192778
216,0.930611182313,0.219992923358,0.8611,0.480553558207
217,0.928468439603,0.220898751011,0.8557,0.509892414761
218,0.927627363025,0.221970740432,0.8657,0.475945151758
219,0.929009131689,0.22576265821,0.8673,0.488096118093
220,0.926405799423,0.226450226167,0.8705,0.453761831474
221,0.927487183595,0.224923811375,0.8673,0.466863641381
222,0.92780759372,0.225746372757,0.8694,0.448156776524
223,0.926545978853,0.224735720661,0.8595,0.452281122684
224,0.928628644665,0.226484377986,0.858,0.451516031885
225,0.927186799103,0.22778259636,0.8596,0.476840951657
226,0.928428388337,0.225096768296,0.8591,0.471086968231
227,0.927427106697,0.226153038456,0.8564,0.472800683355
228,0.928788849728,0.222410174757,0.8667,0.454596981192
229,0.928608619032,0.225387573261,0.8639,0.435763250399
230,0.929049182954,0.223132293095,0.852,0.462063678598
231,0.926686158283,0.227482632834,0.8678,0.527726330376
232,0.928368311439,0.22245330783,0.8559,0.450515360355
233,0.927347004165,0.223986114663,0.867,0.490948341894
234,0.928568567767,0.223838784104,0.8741,0.493232730865
235,0.926726209548,0.228079241353,0.8645,0.487767523384
236,0.92958987504,0.222989459831,0.865,0.467368058014
237,0.929810157001,0.225322851161,0.8649,0.488934087777
238,0.927246876001,0.228482826552,0.8663,0.52292755065
239,0.928728772829,0.220808478912,0.8633,0.482394102478
240,0.928428388337,0.222874059643,0.8669,0.460952457762
241,0.930170618392,0.220932826598,0.8676,0.496014860654
242,0.927086670939,0.225960111015,0.8613,0.487614629889
243,0.926846363345,0.225510275037,0.8639,0.470416640997
244,0.927447132329,0.229812569689,0.8638,0.466212956381
245,0.929109259853,0.221449040652,0.869,0.436658233643
246,0.928208106376,0.227714806781,0.8637,0.474496654725
247,0.92880887536,0.222367643431,0.8672,0.469913832855
248,0.92944969561,0.223494321409,0.8686,0.471531887674
249,0.929249439282,0.221534269274,0.8632,0.444697385788
250,0.926305671259,0.230067628483,0.8603,0.502745964813
251,0.928568567767,0.224225693062,0.8573,0.456005071259
252,0.928368311439,0.220480057472,0.8673,0.515651460075
253,0.925364466517,0.234314501228,0.8625,0.456634567451
254,0.929189362384,0.22545309042,0.8711,0.515582227612
255,0.927887696251,0.221933679029,0.851,0.50567532711
256,0.92766741429,0.226155261988,0.8654,0.459829591942
257,0.92830823454,0.22390371129,0.8718,0.518351535654
258,0.927747516822,0.222537282624,0.8638,0.44927184577
259,0.926946491509,0.225519162904,0.8631,0.567811732388
260,0.926646107017,0.227172784645,0.8597,0.457883117771
261,0.928228132009,0.225201057794,0.8664,0.489248725891
262,0.927867670618,0.224090176729,0.8552,0.486908519554
263,0.928087952579,0.229628068744,0.8659,0.52458337512
264,0.929629926306,0.217988207421,0.8677,0.478787448168
265,0.927226850368,0.226570070539,0.8687,0.545591646481
266,0.929069208587,0.225890274925,0.8597,0.597026513004
267,0.930911566806,0.221562152674,0.8714,0.484335080814
268,0.927927747517,0.228244738271,0.8677,0.52453964498
269,0.928208106376,0.226282254131,0.8675,0.510675092506
270,0.928288208907,0.227472299559,0.8626,0.468707433224
271,0.925184235822,0.231246392368,0.8539,0.521967294979
272,0.926105414931,0.229223929652,0.868,0.484731930602
273,0.927266901634,0.225924216898,0.866,0.478713518667
274,0.928388337071,0.227300501622,0.8606,0.464259674215
