epoch,acc,loss,val_acc,val_loss
0,0.1964,2.16913747749,0.2835,2.00505640697
1,0.2911,1.95292343674,0.3405,1.84904727364
2,0.3478,1.81600365105,0.3435,1.81909308052
3,0.3771,1.72318557758,0.34,1.7809120903
4,0.4038,1.65284616814,0.409,1.65347763252
5,0.4239,1.58910395699,0.4395,1.55905020237
6,0.4526,1.53960044556,0.457,1.51398767185
7,0.4559,1.50047001419,0.471,1.4753109951
8,0.4698,1.46263434601,0.4785,1.44274650192
9,0.486,1.4244922348,0.482,1.4413879509
10,0.5071,1.3829246603,0.5195,1.36408376789
11,0.515,1.34825027294,0.5,1.42086048508
12,0.5278,1.32492118111,0.512,1.35820503807
13,0.534,1.30198178749,0.499,1.44327709961
14,0.5483,1.27250024242,0.5065,1.40763511276
15,0.5575,1.24559451866,0.5245,1.34716334248
16,0.5637,1.22146490746,0.478,1.46563275146
17,0.5803,1.19893697491,0.558,1.2416830883
18,0.5862,1.18135838337,0.568,1.23340829182
19,0.5979,1.13997701836,0.5665,1.23403070641
20,0.604,1.12937968426,0.564,1.22814764309
21,0.6069,1.10459898853,0.5755,1.18980215359
22,0.6208,1.08273074265,0.549,1.23258540058
23,0.6233,1.06424000931,0.58,1.18638570976
24,0.6285,1.05320844688,0.5835,1.17525373077
25,0.6367,1.02691259804,0.575,1.21717371082
26,0.6442,1.0040394865,0.595,1.13766686344
27,0.6545,0.983334764862,0.604,1.13894903278
28,0.6656,0.965143071175,0.5835,1.19431967545
29,0.6735,0.939171849346,0.61,1.13384227371
30,0.6772,0.930476814842,0.602,1.1465057745
31,0.6774,0.917987787247,0.607,1.1170951767
32,0.6874,0.89645013113,0.605,1.12601535225
33,0.6928,0.881377294159,0.621,1.08990596104
34,0.7002,0.859010618401,0.6165,1.11305403805
35,0.712,0.84169457655,0.6045,1.14465527439
36,0.711,0.828807674694,0.634,1.07237990284
37,0.7101,0.825863349485,0.6285,1.0901311903
38,0.7246,0.795784838486,0.626,1.10245994282
39,0.7265,0.78563048563,0.62,1.11274054718
40,0.735,0.775521942616,0.631,1.08612131214
