epoch,acc,loss,val_acc,val_loss
0,0.8036,0.407378085661,0.86844,0.304001539717
1,0.90248,0.241118859634,0.88088,0.283756661782
2,0.93408,0.173254546437,0.88708,0.28428028964
3,0.95344,0.12509488085,0.88352,0.322928133428
4,0.97016,0.0841357945359,0.87676,0.367840771923
5,0.97996,0.0553388679351,0.87996,0.433077547347
6,0.9818,0.0480428007995,0.8758,0.447018875005
7,0.98348,0.0443454591067,0.88112,0.459791679748
8,0.98756,0.0345128932486,0.87892,0.49540975004
9,0.98944,0.0292085077631,0.87848,0.488978649571
