epoch,acc,loss,val_acc,val_loss
0,0.410819103522,1.70177218639,0.9092,0.469519450188
1,0.693406300053,0.936353442348,0.9455,0.215836916184
2,0.785321009076,0.670053271769,0.9603,0.147000809684
3,0.833539108382,0.535191545672,0.9688,0.113698171405
4,0.862703550454,0.446223766041,0.9711,0.0936269736752
5,0.881623731981,0.388765481986,0.9756,0.0812438540298
6,0.895471836626,0.345897424519,0.9765,0.0722216089765
7,0.907301121196,0.309640788135,0.9796,0.065492145711
8,0.91812933796,0.282332620309,0.9813,0.0601773168249
9,0.92386879338,0.256341307623,0.982,0.0554461928091
10,0.928290176188,0.24532333308,0.9821,0.0564092922191
11,0.933796049119,0.227034482578,0.9846,0.0496840684649
12,0.93808395622,0.211124008057,0.9851,0.047375903412
13,0.941037106247,0.202652670013,0.9863,0.0449417016695
14,0.943406300053,0.195915866902,0.9858,0.042257067079
15,0.94937933796,0.18111662174,0.9868,0.0430312128084
16,0.950063400961,0.177576007859,0.9875,0.0409118965392
17,0.952415910304,0.16876840088,0.9863,0.0429562156179
18,0.952866390817,0.165107595291,0.9882,0.0399167830221
19,0.9563868126,0.156561457781,0.9884,0.0386758845165
20,0.956687132942,0.152505317058,0.9863,0.044123879474
21,0.959406700481,0.148766974539,0.9893,0.0365641420396
22,0.959406700481,0.146994488864,0.989,0.0366326218106
23,0.960507875067,0.141727312511,0.9893,0.0363672419963
24,0.961575680726,0.138189938693,0.989,0.0353261737728
25,0.963043913508,0.13512145107,0.9889,0.03596935071
26,0.963811398825,0.132704095065,0.9889,0.0373644849262
27,0.963994927923,0.130496025459,0.9898,0.0347837924206
28,0.966797917779,0.123243166246,0.989,0.0368655903214
29,0.965396422851,0.124053688993,0.9876,0.0394582085445
30,0.96641417512,0.123458691721,0.9889,0.0375871490228
31,0.967665509877,0.120096572427,0.9893,0.0366370241625
32,0.967965830219,0.118215024258,0.9902,0.0348581022102
33,0.968382941805,0.117546022147,0.9903,0.0333904372605
34,0.968099305926,0.115807880946,0.9909,0.0312004586702
35,0.970034703684,0.111178449757,0.9908,0.0306973396916
