epoch,acc,loss,val_acc,val_loss
0,0.404065501601,1.71726176006,0.8877,0.553028519011
1,0.696142552056,0.93077401894,0.9461,0.219117098635
2,0.802055525894,0.629498752056,0.9591,0.143885524666
3,0.844767752269,0.500601627024,0.9696,0.105776251076
4,0.87446609717,0.418047391725,0.9741,0.0917955877177
5,0.894120395088,0.356701352597,0.9762,0.0791822919779
6,0.904765082755,0.321341720053,0.9785,0.0742525840653
7,0.917044847838,0.285719945112,0.9815,0.0613867993213
8,0.921966764549,0.265652585081,0.9825,0.0568061087834
9,0.928723972237,0.245938135718,0.9839,0.052596693933
10,0.934296583022,0.226125121327,0.9857,0.047896808543
11,0.940152829685,0.213309396848,0.9857,0.0467517956521
12,0.941254004271,0.204516289283,0.9861,0.0430985484635
13,0.944774426054,0.195214062213,0.9862,0.043553199952
14,0.94991324079,0.183779929116,0.9856,0.0438674922915
15,0.94996329418,0.180091055286,0.988,0.0391002510604
16,0.952532701548,0.17400465409,0.987,0.0375031032688
17,0.954735050721,0.166720203392,0.9876,0.0382266359688
18,0.955135477843,0.159526899738,0.9883,0.0356775903826
19,0.959056326749,0.151871856555,0.9874,0.038040275341
20,0.958539108382,0.146883492371,0.9897,0.0325673761676
21,0.959006273358,0.144770283067,0.9885,0.0355091100472
22,0.96115856914,0.143639782755,0.99,0.0312139815549
23,0.962643486385,0.137585755615,0.9895,0.0318800328871
24,0.963677923118,0.133514555775,0.9897,0.0320082580849
25,0.963294180459,0.132799803162,0.9898,0.0317249847095
26,0.964829151095,0.130761328144,0.99,0.0307621248279
27,0.965062733582,0.127835328264,0.9899,0.0314112659065
28,0.966247330486,0.128172626275,0.9903,0.0299433230974
29,0.966514281901,0.125535282617,0.9899,0.0318933679948
30,0.967548718633,0.118758339264,0.9903,0.0300476377329
31,0.967265082755,0.121176786501,0.9909,0.0288988939548
32,0.968683262146,0.120247505455,0.991,0.0292732026021
33,0.968483048585,0.117916423773,0.99,0.0305743764031
34,0.969600907635,0.115195390359,0.9909,0.0268573591081
35,0.969784436733,0.115204540933,0.9898,0.0295900203792
