epoch,acc,loss,val_acc,val_loss
0,0.308878841229,1.88571940891,0.3971,1.61684830208
1,0.446231175905,1.51205461578,0.535,1.29274792976
2,0.51710189042,1.34967630848,0.5749,1.18626990604
3,0.560817846844,1.23473525632,0.6078,1.10488140173
4,0.595482217238,1.14641061313,0.653,0.999275283813
5,0.620974847805,1.07178749789,0.6725,0.93683315115
6,0.645626401794,1.01085820782,0.6853,0.896793785191
7,0.664971163089,0.954730721324,0.7093,0.83538777113
8,0.685377282922,0.901290620378,0.7249,0.774594496918
9,0.697893303428,0.86416023221,0.7426,0.735902371788
10,0.709908683114,0.827890807602,0.7391,0.730595593262
11,0.726970522269,0.79164189614,0.7484,0.721454398537
12,0.738545338033,0.758101241944,0.7736,0.650623859978
13,0.746855975649,0.732835546456,0.7799,0.638542965698
14,0.756588433194,0.704925969754,0.7849,0.618832920551
15,0.763677507209,0.682194323312,0.785,0.61797928772
16,0.771367350208,0.668652389818,0.7881,0.601386337185
17,0.777234860622,0.642797067031,0.797,0.58680683012
18,0.78214114066,0.629928701564,0.8074,0.557190317583
19,0.790932393464,0.608974621106,0.8053,0.560865995026
20,0.791873598206,0.599932757947,0.809,0.547883424902
21,0.80024431272,0.585035794039,0.811,0.547228405237
22,0.802707465556,0.572883515395,0.8137,0.542554004669
23,0.811198333867,0.559301137456,0.8112,0.546384149551
24,0.811058154438,0.549262461468,0.8202,0.52677217207
25,0.817045818648,0.537192380894,0.8244,0.518703181267
26,0.820710509452,0.525791563311,0.8296,0.506678808212
27,0.823774431272,0.520132984308,0.8299,0.496717773724
28,0.82896107017,0.503537791465,0.8184,0.542165803814
29,0.828921018904,0.499917378184,0.8242,0.509095666313
30,0.831684556232,0.495403428408,0.8239,0.523175434542
31,0.833226529958,0.483944630898,0.8256,0.507799777889
32,0.83737183595,0.474760335212,0.8301,0.504467689276
33,0.840495834668,0.468928741458,0.837,0.494577567959
34,0.84221803909,0.460988892038,0.8147,0.591496316719
35,0.847084267863,0.452728571546,0.8398,0.478221325731
36,0.845542294136,0.45256726259,0.8439,0.469894131756
37,0.84848606216,0.448570073835,0.8385,0.483539110994
38,0.850949214995,0.438282119334,0.8473,0.463069940376
39,0.852871675745,0.433425852825,0.844,0.465431476498
40,0.855434956745,0.423350873073,0.8423,0.471654865408
41,0.854513777635,0.425816963233,0.8454,0.469484755468
42,0.859119673182,0.419135437156,0.8487,0.455057952499
43,0.860401313682,0.410251440518,0.8445,0.472023911572
44,0.861823133611,0.404832773558,0.8445,0.478435899067
45,0.86274431272,0.402439777876,0.8489,0.469143561459
