epoch,acc,loss,val_acc,val_loss
0,0.179086538462,2.20898379271,0.2765,1.97319774628
1,0.268619162641,1.99783423327,0.372,1.76873888302
2,0.335648148148,1.83373402724,0.3635,1.71457432842
3,0.365438808374,1.73575857987,0.4245,1.56994540215
4,0.406300322061,1.62951970907,0.448,1.48171539211
5,0.42864331723,1.56790259322,0.479,1.43750795174
6,0.45018115942,1.51855009785,0.4585,1.47580602837
7,0.465076489533,1.47259751745,0.483,1.42989091492
8,0.482588566828,1.43292772328,0.5135,1.32707867813
9,0.486714975845,1.40613947418,0.537,1.2855704174
10,0.511976650564,1.36558119091,0.547,1.25906312275
11,0.525563607085,1.32755762252,0.5355,1.30239268398
12,0.530293880837,1.29798579235,0.579,1.19546399546
13,0.546799516908,1.26594752198,0.58,1.21068913031
14,0.561292270531,1.22992190877,0.591,1.16039695883
15,0.573872785829,1.2013638869,0.59,1.16304831791
16,0.577093397746,1.18313765564,0.6095,1.12438039446
17,0.588868760064,1.16005312859,0.59,1.17415911961
18,0.600845410628,1.12222510202,0.613,1.08293275547
19,0.60517310789,1.11272961122,0.595,1.16213910007
20,0.619565217391,1.07639465931,0.6245,1.05905814266
21,0.623590982287,1.05708454561,0.64,1.05087995195
22,0.628119967794,1.0419649118,0.597,1.16397646332
23,0.638184380032,1.00275868264,0.618,1.12209517241
24,0.643719806763,0.987702702938,0.646,1.03574676704
25,0.657608695652,0.970220016589,0.647,1.02471524048
26,0.666062801932,0.94966508033,0.657,1.00580769825
27,0.677536231884,0.922579921194,0.6425,1.01958697939
28,0.678945249597,0.922447091907,0.65,0.975765181541
29,0.679247181965,0.903963063458,0.662,0.979487129688
30,0.68790257649,0.881924514993,0.6685,0.967572555542
31,0.699074074074,0.861831296469,0.6685,0.939844706059
32,0.707024959742,0.844770272381,0.6815,0.947665582657
33,0.714271336554,0.822041168305,0.6505,1.02484351254
34,0.705314009662,0.816973428219,0.6755,0.970697475433
35,0.721115136876,0.795260101317,0.682,0.928773616791
36,0.734198872786,0.770002445545,0.6905,0.909430028439
37,0.735305958132,0.749555482573,0.698,0.904101167679
38,0.74577294686,0.740574850936,0.7,0.899284181595
39,0.739633655395,0.73148444722,0.6875,0.963224113941
40,0.748087761675,0.71917092493,0.6795,0.93229199791
41,0.755334138486,0.704758541212,0.6905,0.891492485046
42,0.760869565217,0.68051491421,0.6995,0.897892187119
43,0.757850241546,0.685323119835,0.699,0.907315540791
44,0.76902173913,0.666525592982,0.701,0.893133440495
45,0.78039452496,0.632840133136,0.7065,0.921867738247
46,0.775161030596,0.636244326014,0.698,0.898058870792
47,0.786936392915,0.609387287675,0.7005,0.878855496883
48,0.787037037037,0.606241042871,0.6845,0.930178992748
49,0.791264090177,0.591749305598,0.694,0.916981765747
50,0.799617552335,0.565668103464,0.6995,0.893332756996
51,0.793880837359,0.574353272212,0.7065,0.895867080688
52,0.811493558776,0.536807595004,0.7145,0.881500670195
53,0.806662640902,0.561444154876,0.7095,0.921362829208
54,0.809581320451,0.53863548719,0.716,0.909731173992
55,0.808474235105,0.539354215162,0.714,0.891671530724
56,0.823973429952,0.518225666789,0.71,0.91514363575
57,0.82135668277,0.507487904142,0.7085,0.901161184788
58,0.821658615137,0.509026149813,0.7125,0.908355409145
59,0.833433977456,0.476153042293,0.71,0.929257723808
60,0.828301127214,0.48260433264,0.726,0.892785619736
61,0.830515297907,0.485722815549,0.7075,0.882372951508
62,0.835446859903,0.469282485053,0.6935,0.947198677063
63,0.843498389694,0.450351494138,0.714,0.893340968132
64,0.843699677939,0.451716704429,0.7045,0.931648041248
65,0.847624798712,0.445826570961,0.7005,0.9555160532
66,0.846517713366,0.436815342561,0.7225,0.881215046883
67,0.854468599034,0.424006973056,0.7125,0.933162691593
68,0.855877616747,0.409925712455,0.7305,0.89917108202
69,0.864935587762,0.398063446877,0.7065,0.938956370592
70,0.858494363929,0.408478589258,0.7165,0.932212374926
71,0.863224637681,0.397778260295,0.7085,0.925155015945
72,0.861211755233,0.385326572614,0.7175,0.918593836784
73,0.869263285024,0.377231772923,0.703,0.9189382658
74,0.873590982287,0.372609776959,0.7225,0.950579421282
75,0.872584541063,0.362508128351,0.7085,0.955404189587
76,0.871578099839,0.361558553869,0.711,0.925439809799
77,0.877616747182,0.345328725143,0.7155,0.914525372505
78,0.88345410628,0.339283184537,0.7235,0.940269779205
79,0.877415458937,0.35251637391,0.7045,0.979968131065
80,0.88808373591,0.333646655467,0.715,0.965275886536
81,0.886674718196,0.331180238301,0.7145,0.987214651585
82,0.893317230274,0.317574582526,0.7095,0.945172753334
83,0.891203703704,0.324798246417,0.717,0.978170189142
84,0.888989533011,0.319638252258,0.711,1.03817647982
