epoch,acc,loss,val_acc,val_loss
0,0.900099999968,0.327165098453,0.9748,0.0792091761675
1,0.964850000032,0.117076433184,0.9815,0.0549633530451
2,0.974616666698,0.0872554730793,0.985,0.044852160361
3,0.978016666698,0.0733118066867,0.987,0.0400497471154
4,0.981366666635,0.0621634648571,0.987,0.0371103233751
5,0.983233333333,0.055336744448,0.9891,0.0322190446716
6,0.984216666667,0.0516271776895,0.9893,0.0302039876976
7,0.985516666667,0.0475820014584,0.9897,0.0296639232782
8,0.987366666667,0.0437715150796,0.9896,0.0299632667899
9,0.987533333333,0.0409547728479,0.9916,0.0272333360145
10,0.988233333333,0.0380457047169,0.9904,0.0285162725873
11,0.988916666667,0.0365515999441,0.9914,0.0264501574721
